"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"C17orf59",9.63890805879347,9.68156242127169,9.62082136081443,9.71951736146948,9.58461851138424,9.64919119293437,9.49903064897877,9.56741947723494
"C17orf61",10.1692464171959,10.1512414712783,10.1647281383895,10.2596563718199,10.2031669842024,10.2424686014057,10.2817025243447,10.2711195851088
"C17orf61-PLSCR3",8.42474855575465,8.46763116467624,8.50229828233038,8.41236674406694,8.45376632177695,8.35572435679627,8.361892058787,8.4676778015632
"C17orf62",10.369287600341,10.4172791835873,10.4477796920404,10.5004623930085,10.3166455401398,10.5509879074844,10.5817423212986,10.5502735621366
"C17orf63",11.0615335298657,11.0451138337045,10.7887658690524,10.8370268562516,10.7270328998833,10.9867654255485,10.886944885099,10.9406233477727
"C17orf64",8.37100230978434,8.27845326854795,8.40777661862903,8.27845326854795,8.27845326854795,8.27845326854795,8.361892058787,8.37311638452787
"C17orf65",9.95155660402817,9.98342396577082,9.91936951626173,9.99291591876547,9.79601822485813,10.1007420703136,10.0527648275545,10.1357863516349
"C17orf66",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C17orf67",8.43869801098856,8.4250317910204,8.59470199862285,8.52274054396065,8.45376632177695,8.46761510186973,8.49902742897358,8.51012220830233
"C17orf69",10.0139241040518,10.0520779845378,10.5402995675379,10.5262904978098,10.5314988271733,10.1284195520303,10.2063213673637,10.2727850318389
"C17orf70",10.8884842622933,10.8281385463556,10.5578828393169,10.6154793940164,10.382988959987,10.8900422309537,10.8177088005959,10.8349660632566
"C17orf72",8.61777580067537,8.59460231797566,8.7309173888631,8.81672492868601,8.71821511732568,8.70023135858397,8.76277123148034,8.76807239426832
"C17orf74",8.27845326854795,8.36310467772644,8.35313480169255,8.35578674948867,8.27845326854795,8.27845326854795,8.39643710307291,8.27845326854795
"C17orf75",10.8344496357986,10.8114291122094,10.9695071556024,10.9483178583451,11.0258978283038,11.1400787781797,11.1225691044594,11.1477547835623
"C17orf76-AS1",13.6386621115085,13.6031838365683,13.4671977478574,13.4385730363265,13.3123681434619,13.6023507489242,13.5133016772511,13.5969913215607
"C17orf77",8.34390093280334,8.4250317910204,8.35313480169255,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C17orf78",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.35572435679627,8.361892058787,8.27845326854795
"C17orf79",10.5508030484906,10.5289430855125,10.4612748463681,10.5115936135507,10.4870733882564,10.8718265353547,10.7338765744501,10.7963554277467
"C17orf80",11.2849533058239,11.2881770061527,11.1182438802695,11.0400548677089,11.149097386168,11.1908094133741,11.1463575483541,11.1709576922088
"C17orf81",10.9709206493988,10.8913317122276,10.8199174071965,10.8333985606596,10.7080317179838,11.0308066205542,10.8714029353303,10.9665528011167
"C17orf82",8.47466184837669,8.44768333571551,8.47590993996499,8.54599285622476,8.48084591216587,8.56712794831129,8.51422424386503,8.52863965071424
"C17orf85",11.5812836973987,11.5037975690965,11.585416224882,11.5884574472899,11.5495012210084,11.661390554661,11.7051829388239,11.6420103873359
"C17orf89",10.7172094025477,10.7151796774559,10.262394617085,10.3846340597162,10.2774067702574,10.5915366523647,10.5908892159827,10.6260386766353
"C17orf90",9.85696545993927,9.87239126924105,10.1069769618714,10.129737630194,9.97629422515963,9.87165165061507,9.86972994189414,9.85973246860891
"C17orf96",10.6521575826965,10.6931483319441,10.7072287109659,10.7134422811783,10.6087712836225,10.7086622384442,10.7600220981944,10.7646562671678
"C17orf97",8.92108170392475,8.8729009202316,8.80368497611013,8.83800314868387,8.78228565146153,8.9060594526069,8.85281411541827,8.98615533232071
"C17orf98",8.45152256520077,8.4250317910204,8.35313480169255,8.41236674406694,8.37971180913155,8.43294009761301,8.42293325213942,8.44235585074201
"C17orf99",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.39643710307291,8.27845326854795
"C18orf1",8.87758797350695,8.93930200172522,9.28218266854845,9.32691992954651,9.24236371931749,9.00393076542138,9.08142291094263,9.13363528186672
"C18orf21",10.5584869513048,10.611520539066,10.6664511563496,10.6248414665483,10.8042975262671,10.7616962998718,10.7483641950569,10.7132922377434
"C18orf25",10.7041049377848,10.6549450686547,10.9176203493816,10.9355657116619,10.9627544196227,10.85835972286,10.8942456326162,10.8052779152274
"C18orf26",8.27845326854795,8.27845326854795,8.27845326854795,8.35578674948867,8.27845326854795,8.27845326854795,8.361892058787,8.27845326854795
"C18orf32",8.61146104042979,8.6266840659207,8.6279247662275,8.72761877433075,8.5980725777369,8.6712924037061,8.65976031465018,8.66764808200349
"C18orf34",8.63005912537216,8.72466995885943,8.72481009628108,8.74053207885569,8.77220535929352,8.77089472370618,8.76277123148034,8.66764808200349
"C18orf42",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C18orf54",10.1045501851993,10.1095011819128,10.3155696237448,10.2939760605663,10.4494229189807,10.2299142017143,10.3134038170241,10.2304784116238
"C18orf56",8.97064465440537,9.00871203959396,9.04210494669845,9.10374399261475,9.11408663309966,8.92422426725327,8.91956907896104,8.90856636637046
"C18orf62",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C18orf63",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C18orf8",10.7363508187781,10.7284157600969,10.5760565702515,10.6017434363792,10.4967201175181,10.7678009474143,10.7582351019931,10.6892820748184
"C19orf10",10.9933282162682,10.9895376756557,10.8116799249997,10.8348510392483,10.7484258122055,10.7593999393909,10.7173899407943,10.6487023989724
"C19orf12",10.4809139039756,10.4361731454089,10.2550637376938,10.3005131370471,10.1684818247132,10.4073745954171,10.4778244742685,10.4798712438064
"C19orf18",8.53162773080456,8.55880916728914,8.5258682454013,8.54599285622476,8.50468885042904,8.41225875419899,8.39643710307291,8.41230313717093
"C19orf21",8.39179252052849,8.39815127859716,8.40777661862903,8.46776765875987,8.42162510728935,8.27845326854795,8.39643710307291,8.41230313717093
"C19orf24",10.147468211473,10.1170589480874,9.67709119210459,9.76452236776867,9.55674690167283,9.9999977784317,9.92595755565321,9.90106182713913
"C19orf25",10.1386489230964,10.1541698012843,10.1164002937461,10.1519428788248,9.98112787290407,10.2827070106788,10.2739755130175,10.2777683278314
"C19orf26",9.23183943066941,9.26110076146555,9.28218266854845,9.37778990040323,9.29042906531447,9.23818587097411,9.23746104930868,9.19999154482334
"C19orf29",10.7458206865437,10.6489698289736,10.5369237192015,10.5417287300605,10.372459746982,10.5932718729283,10.5611875299706,10.5217380762127
"C19orf29-AS1",8.54793211578047,8.51764391402919,8.59470199862285,8.53463341354859,8.5262312981672,8.62324027534493,8.52849147195831,8.61903579475459
"C19orf33",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C19orf35",8.37100230978434,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.35572435679627,8.361892058787,8.37311638452787
"C19orf38",8.63005912537216,8.57123374212071,8.57668148247366,8.54599285622476,8.54602949856882,8.55666017587186,8.56705256183009,8.51012220830233
"C19orf40",9.3154391981712,9.12547658115177,9.22650832827114,9.25328740570931,9.21215658071088,9.28326017909292,9.36880756320937,9.32251105135902
"C19orf42",10.6960654032049,10.6766291467521,10.5661745021831,10.6146250302995,10.5377249108855,10.7494037480397,10.7618067374203,10.6499503059878
"C19orf43",11.9833608408572,11.9033237169439,11.6015086090263,11.6804349275612,11.4299175488983,11.8987166112409,11.8820586192066,11.8711195353731
"C19orf44",9.86366488683188,9.7618383970403,9.69745515969483,9.69449956047159,9.5707769438903,9.80502008707649,9.85158526546541,9.80466690863519
"C19orf45",8.75282052605493,8.77684757531483,8.79846282656512,8.87332445457061,8.77220535929352,8.89206040602174,8.90896291943999,8.96763532085484
"C19orf46",8.53162773080456,8.54580023711269,8.5258682454013,8.58723451424027,8.50468885042904,8.46761510186973,8.48269361810398,8.56203679982386
"C19orf47",10.4679846364381,10.3613761045992,10.1859886220413,10.2819037375944,10.1518198391603,10.5563476953304,10.5040406257989,10.5107031203588
"C19orf48",12.3090508299635,12.2249785285405,12.2258884295189,12.3465398814824,11.9840337500578,12.3372614971107,12.2647729130014,12.3237032427148
"C19orf51",9.35443617628432,9.36308071911615,9.42650699398528,9.44693474984015,9.327057917744,9.57512901754428,9.53884935759136,9.4680053555191
"C19orf52",10.1898016372637,10.0803503525844,10.1199155550396,10.177357364704,10.1560062968786,10.0553815634769,10.092236289812,10.0846212624618
"C19orf53",11.1193651840002,11.0525556849096,10.8342140427251,10.8882313207096,10.5330581002981,11.004807186133,10.9087312801541,10.9426353952465
"C19orf54",11.0967791774795,11.0804750225424,10.9176203493816,10.9328658824516,10.7537215258906,11.097638046277,11.1136285259976,11.1232761570329
"C19orf55",10.2783563003805,10.2726913876494,10.1737240867492,10.177357364704,10.0307378849624,10.3397277630213,10.3601362082026,10.4024705835005
"C19orf57",9.17782443244865,9.29099380421351,9.13060903482492,9.2447044308129,9.15369180966872,9.38187505943255,9.50156624850121,9.4160466147413
"C19orf59",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C19orf6",12.0858745583835,12.0814440528008,11.8040815104352,11.9623850043695,11.7842703052582,11.9325379459043,11.9129060446019,12.0405833111352
"C19orf60",9.4039734358804,9.4764552005822,9.51442138837936,9.6445564248227,9.51713772626255,9.59711168383587,9.55338583338109,9.60343840169222
"C19orf63",12.2670392856456,12.1722398928035,11.4818397177167,11.46448510631,11.2420170638977,11.9623378753395,11.9003314377378,11.9049423913229
"C19orf66",8.81117968226625,8.86700831880264,9.03156335759589,9.01235975355289,8.91385204962349,8.84787618504497,8.78347981234683,8.81101584221311
"C19orf69",8.43869801098856,8.4250317910204,8.46128297551143,8.45129350860342,8.42162510728935,8.38771803560254,8.361892058787,8.4676778015632
"C19orf70",10.2191861744321,10.1305473667754,9.97339284030851,10.1197393211854,9.82119163285853,10.113399831071,10.102649282421,10.1114164569233
"C19orf71",8.39179252052849,8.48565763894486,8.46128297551143,8.41236674406694,8.42162510728935,8.35572435679627,8.27845326854795,8.27845326854795
"C19orf73",8.83046917028929,8.88450475583586,8.94875349908349,9.03539525175829,8.96625703157925,8.73375798483432,8.85281411541827,8.8429264084592
"C19orf75",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C19orf76",9.37421432506934,9.34789326309411,9.25347521573718,9.28678253280306,9.11408663309966,9.52546996244735,9.48109749683186,9.50442159201675
"C19orf77",8.42474855575465,8.46763116467624,8.3840571201032,8.38780624056042,8.48084591216587,8.38771803560254,8.42293325213942,8.4676778015632
"C19orf79",9.38482633896271,9.44383312613299,9.39984519054512,9.33732437168458,9.26673296713521,9.42747588060304,9.36297202346993,9.41248038086154
"C19orf80",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C19orf81",9.15516187198717,9.16445028072745,9.27703384314057,9.32167210291285,9.26191457605595,9.18747947432898,9.22726942990341,9.1675090950644
"C1D",9.83434787197097,9.82136065857306,9.93447388704397,9.8866197197602,10.0097266754277,9.9776735426784,9.98452667096895,9.81443652198669
"C1GALT1",10.6281382152011,10.6970058706703,10.8287854005864,10.8304889463783,11.0580052810449,10.6748315982547,10.6875727551775,10.6298427491324
"C1GALT1C1",10.1881015496324,10.1773517394888,10.0915084060845,10.1121870839199,10.1434043599604,9.79187427934199,9.81062695620549,9.78487081052643
"C1QA",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C1QB",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C1QBP",12.8932779140192,12.8991951344418,12.4966167157332,12.4691518173737,12.6097737032451,12.8415362366709,12.796452332637,12.7724949544919
"C1QC",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C1QL1",9.47372854239171,9.51061444671876,9.50839535779707,9.69630569252089,9.52080338642733,9.55060157659936,9.54856335487717,9.43017925665169
"C1QL2",8.37100230978434,8.44768333571551,8.35313480169255,8.27845326854795,8.27845326854795,8.38771803560254,8.361892058787,8.27845326854795
"C1QL3",8.39179252052849,8.27845326854795,8.35313480169255,8.43306474893063,8.37971180913155,8.45115419405021,8.44526117673638,8.37311638452787
"C1QL4",8.9080386393259,9.01340003728741,9.34889768532231,9.40941231521572,9.33598443134444,9.11331892882612,9.18519522494213,9.18159151869884
"C1QTNF1",9.04389722959069,9.0586020798164,9.21269091474017,9.28404038326664,9.25706887520631,9.17194353580868,9.10174084487823,9.14833338448823
"C1QTNF2",8.39179252052849,8.48565763894486,8.56724350088463,8.59669990689592,8.5980725777369,8.51004549934405,8.48269361810398,8.52863965071424
"C1QTNF3",8.82666810644604,8.78384641098444,8.75453865294657,8.7652984134729,8.77220535929352,8.7071529200331,8.88716096604609,8.71071330262403
"C1QTNF3-AMACR",8.42474855575465,8.36310467772644,8.3840571201032,8.27845326854795,8.27845326854795,8.43294009761301,8.361892058787,8.41230313717093
"C1QTNF4",8.45152256520077,8.4250317910204,8.40777661862903,8.57746493913453,8.42162510728935,8.46761510186973,8.44526117673638,8.4676778015632
"C1QTNF5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C1QTNF6",9.39531871169062,9.43550301324577,9.43739931869742,9.44923188303355,9.29972973171533,9.13664905848366,9.26077235116055,9.22683595931986
"C1QTNF7",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C1QTNF8",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C1QTNF9",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.361892058787,8.27845326854795
"C1QTNF9B",8.34390093280334,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C1QTNF9B-AS1",8.66997040866085,8.65600191204626,8.7123293960269,8.72101617966511,8.69459447386857,8.6712924037061,8.71832559865916,8.64416773886154
"C1R",9.41084038188348,9.47377797017577,9.55177129895448,9.60599335302589,9.54609676841167,9.51695192070596,9.50661815980031,9.5612923767556
"C1RL",9.88353328160026,9.96135208897124,10.2634384367204,10.2961588063758,10.2310285158467,9.99028214019333,10.0832399784807,10.0749078506971
"C1S",9.14358050531697,9.07161536704847,8.89418997484382,8.93802158660725,8.93685762531815,8.98795011733035,8.91956907896104,8.98004049515572
"C1orf100",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"C1orf101",8.72064604370858,8.68315715818643,8.64338373551685,8.58723451424027,8.61360464591565,8.62324027534493,8.65062208019359,8.63182970629062
"C1orf105",8.34390093280334,8.39815127859716,8.35313480169255,8.27845326854795,8.42162510728935,8.35572435679627,8.27845326854795,8.37311638452787
"C1orf106",8.83046917028929,8.83656111234802,9.08932634154118,9.11735458291576,9.05360201187103,9.11331892882612,9.1706703133656,9.20903745719427
"C1orf109",11.2476778922744,11.1942400723155,11.0847917894203,11.0648318477715,11.1579846063921,11.2069480765202,11.1855588042619,11.1555321894274
